bootstrap_id,phi,kappa,theta_log,long_run_price,sigma,half_life_days
12190,0.8824311788362618,45.65218430105498,0.9629124840221912,2.619314085374585,0.6146138760437538,5.541875482583063
12191,0.8944015847947777,40.73414770622121,0.9822738119118848,2.6705216074078764,0.668229276462566,6.21097371986355
12192,0.8895333493428758,42.72627232564749,1.0016136663029682,2.722671769244772,0.5642812931163758,5.921385300737114
12193,0.7339902524121888,112.87972865008878,0.9518314521270185,2.590449601935349,0.618771006622675,2.241312270413409
12194,0.874651549489637,48.88434089913137,1.0644862758564195,2.899349135755171,0.7241989840919407,5.175455294087347
12195,0.805325120006887,79.02586066978988,0.9598241403107082,2.6112372216758954,0.6327829627261645,3.2014674533129983
12196,0.9227789634796789,29.333425510918556,1.0010253385797425,2.721070417067811,0.6241614159083643,8.624929291337224
12197,0.9190669925862412,30.804635636805834,0.9980486310938016,2.712982629847947,0.653698186811486,8.213008064347738
12198,0.917409992814061,31.463293584361317,0.973351245436154,2.6467996884197458,0.5975276027527385,8.04107555447189
12199,0.9467290941161225,19.980937375837037,0.9720114439571128,2.6432558768146053,0.630720678082842,12.662004596958077
12200,0.8761013974725809,48.27980713476898,1.0244864032144323,2.7856643848256413,0.6516873250253962,5.240259560237173
12201,0.9226335538599825,29.3909459956886,1.0058675380786364,2.7342783347569535,0.6040352666004825,8.608049599407
12202,0.8525080438906562,58.24401149034276,0.9503717460101352,2.586671065253404,0.6186166126351578,4.343772251097933
12203,0.8887951139396474,43.02931638440321,0.9696846353707483,2.6371126761421375,0.5992294514492551,5.879682555126165
12204,0.8334421057501452,66.49972902026137,1.0412415039455365,2.8327316797216793,0.5989309265439227,3.804507546599107
12205,0.9103838436402587,34.269471206059116,0.9957926553873429,2.7068691055170118,0.6374440360414558,7.382626927130636
12206,0.9341171483948887,24.875999056117973,1.0351418432944455,2.8155055678873713,0.6568574155279399,10.170394376267588
12207,0.813139364935654,75.50125869213498,0.9357706627591582,2.549177256906761,0.6815175466213025,3.3509205712187033
12208,0.7684315137875739,96.14240039976062,1.0522003197714653,2.863945786920772,0.6478142703548553,2.6314999402179473
12209,0.713232516285781,123.35094770530935,1.0079463262509603,2.7399682322158494,0.6435780488965857,2.0510480511978284
12210,0.8553830856853624,57.015137789732606,1.090872730534901,2.976870945385632,0.6787371694418025,4.4373955884737075
12211,0.9361010207809667,24.101636252406347,1.0106679686617035,2.747435603107952,0.6452329465011807,10.49715953949476
12212,0.9040849545143507,36.80366057205787,0.9437791030010418,2.5696741551796887,0.5987394470308489,6.874281442984018
12213,0.6425773398080263,161.42785511846594,1.0749613208112048,2.9298795729768563,0.8593882688968655,1.5672556679806815
12214,0.8867456458439186,43.871939887181725,0.9949381426176057,2.7045570392860876,0.6607363908642612,5.766754822216099
12215,0.8952207312429956,40.400011870072674,0.9643327395620114,2.623036823708969,0.5355384701935071,6.262342736879124
12216,0.8439454876205804,61.92859172876539,1.0360628461576191,2.818099851064411,0.7216022081683966,4.085329794232409
12217,0.7640731401653098,98.21849283693408,1.000910017878339,2.720756639411624,0.6552220849937977,2.5758766358227234
12218,0.8933216885442371,41.175113246322105,1.0402091366750283,2.8298087692675455,0.69479113477736,6.1444571965319055
12219,0.7841605111409912,88.74666428583507,0.9876478784586856,2.68491180053541,0.6300182245968917,2.8507969616697064
12220,0.8865603256105766,43.948228904987914,0.9962336804940615,2.708063166039126,0.5187561830859236,5.7567444060451285
12221,0.8763597704547558,48.17218005474793,0.9274171129780124,2.5279712737241318,0.6103557689433455,5.25196743466552
12222,0.790108527566261,85.98851269593276,0.9841688513375747,2.675587149325958,0.6852767791502623,2.942238596439253
12223,0.9065171860109716,35.82303096779986,0.9806155334238089,2.666096808662632,0.5654315509975822,7.062459933437577
12224,0.8969163299328569,39.70933511339174,0.9538479630794622,2.5956785422652504,0.5586759436639518,6.37126560245673
12225,0.8871298379430431,43.713833955108356,1.0028510651534417,2.726042885439762,0.6484404097833731,5.787612250259162
12226,0.7439474506223407,107.9614802975281,0.9558568896828867,2.6008983112536486,0.6227721586947337,2.343416561232282
12227,0.8872514513013867,43.663800880330136,0.9065034492600924,2.475651142406416,0.6241519921381397,5.7942441061825205
12228,0.8698999578051309,50.87262871553486,1.115428788018923,3.0508760778664095,0.8109470749492531,4.9731796310168335
